herb,candidate,cook_count,cook_rank_inv,cook_pmi,fg_cosine,fdb_rank_inv,qi_diff,qi_B,wei_jac,gui_jac,mask_cook,mask_flavor,mask_qi,mask_wei,mask_gui,mask_prop,miss_qi,miss_wei,miss_gui,label_claude,label_llama,label_gpt
강황,체더치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,블루치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,맥주,0.693147,0.009901,1.969441,0.087895,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,코냑브랜디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,스위스치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,셰리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
강황,럼,0.0,0.0,0.0,0.03687,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,대두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,대추차블렌드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,황기,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
강황,진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,캐러웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,베르가못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,캐모마일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,엘더플라워,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,시트러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,백합근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,녹두,0.0,0.0,0.0,0.244415,0.0,0.0,-2.0,0.0,0.25,0,1,1,1,1,1,0,0,0,0,0,0
강황,아니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,칠리플레이크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,염소치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,소시지,0.0,0.0,0.0,0.003568,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,소고기육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,옥수수전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,청주,0.0,0.0,0.0,0.052405,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,다크럼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,칠리파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,마시멜로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,캐슈넛,0.0,0.0,0.0,0.186608,0.0,2.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,1,0,0
강황,커리잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
강황,얼음설탕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,진피,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
강황,팥앙금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,피시소스,0.693147,0.007937,2.662588,0.136866,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,갈랑갈,0.0,0.0,0.0,0.380198,0.0,4.0,2.0,0.5,0.0,1,1,1,1,1,1,0,0,0,0,0,0
강황,관자,0.0,0.0,0.0,-0.017844,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
강황,선드라이토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,루꼴라,0.0,0.0,0.0,0.098948,0.0,0.0,-2.0,1.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
강황,모차렐라치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,방울토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,부라타치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,안초비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,피칸프랄린,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,장미잼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,코코넛오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,아몬드추출액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,카라멜소스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,초콜릿칩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,오트밀,0.0,0.0,0.0,0.164981,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,카라멜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,당밀,0.0,0.0,0.0,0.08863,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
강황,장미꽃잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,카레가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,파프리카가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,머스터드,0.693147,0.017544,1.969441,0.123725,0.0,4.0,2.0,0.5,0.0,1,1,1,1,1,1,0,0,0,0,0,0
강황,차이브,0.0,0.0,0.0,0.134184,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
강황,가람마살라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
강황,해선장,0.0,0.0,0.0,0.174119,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
강황,홍피망,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,라즈베리,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.25,0,0,1,1,1,1,0,0,0,0,0,0
강황,콩,0.0,0.0,0.0,0.09602,0.0,2.0,0.0,0.0,0.2,0,1,1,1,1,1,0,0,0,0,0,0
강황,밤,0.0,0.0,0.0,0.134871,0.0,2.0,0.0,0.2,0.125,0,1,1,1,1,1,0,0,0,0,0,0
강황,곤약,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,1,0,1,1,0,1,0,0,1,0,0,0
강황,다시마,0.0,0.0,0.0,0.116228,0.0,0.0,-2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
강황,해산물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
강황,스타프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,생강,0.0,0.0,0.0,0.094105,0.052632,0.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,1,1,1
당귀,레몬,1.791759,0.25,0.742728,0.122132,0.071429,2.0,-1.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,1,1
당귀,마늘,0.0,0.0,0.0,0.1357,0.0,0.0,1.0,0.5,0.166667,1,1,1,1,1,1,0,0,0,0,1,0
당귀,시나몬,1.098612,0.090909,0.0,0.098554,0.0,1.0,2.0,1.0,0.75,1,1,1,1,1,1,0,0,0,0,1,1
당귀,당근,0.0,0.0,0.0,0.116985,0.05,1.0,0.0,1.0,0.5,0,1,1,1,1,1,0,0,0,0,1,0
당귀,꿀,1.098612,0.1,1.100941,0.09298,0.0,1.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,1,0,1
당귀,설탕,2.302585,1.0,0.664617,0.095323,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,닭고기,0.0,0.0,0.0,0.08351,0.0,0.0,1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
당귀,오렌지,0.0,0.0,0.0,0.131086,0.083333,1.0,0.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,1,1
당귀,고수,0.0,0.0,0.0,0.160858,0.2,0.0,1.0,0.5,0.0,1,1,1,1,1,1,0,0,0,1,0,0
당귀,사과,0.0,0.0,0.0,0.104235,0.0,2.0,-1.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,1,0,1
당귀,양파,0.0,0.0,0.0,0.130723,0.0,0.0,1.0,1.0,0.333333,1,1,1,1,1,1,0,0,0,0,1,0
당귀,넛맥,0.693147,0.037037,0.054972,0.186874,0.142857,0.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,1,1,0
당귀,후추,0.0,0.0,0.0,0.085114,0.0,1.0,2.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
당귀,정향,0.0,0.0,0.0,0.157786,0.0,0.0,1.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,1,1
당귀,간장,0.0,0.0,0.0,0.160696,0.0,0.0,1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
당귀,바질,0.0,0.0,0.0,0.129127,0.0,0.0,1.0,1.0,0.166667,1,1,1,1,1,1,0,0,0,0,0,1
당귀,카다멈,0.0,0.0,0.0,0.178136,0.0,0.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,1,1,1
당귀,버터,1.791759,0.5,0.650355,0.006334,0.0,3.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,로즈마리,0.0,0.0,0.0,0.133647,0.166667,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,1,1
당귀,고추,0.0,0.0,0.0,0.134747,0.0,1.0,2.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
당귀,바닐라,0.693147,0.047619,0.893301,0.022198,0.0,2.0,-1.0,0.0,0.25,1,1,1,1,1,1,0,0,0,1,0,1
당귀,올리브오일,0.0,0.0,0.0,0.154862,0.0,1.0,0.0,0.25,0.0,1,1,1,1,1,1,0,0,0,0,0,0
당귀,셀러리,0.0,0.0,0.0,0.130105,0.058824,2.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,1,0
당귀,대파,0.0,0.0,0.0,0.078037,0.0,0.0,1.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,1,0
당귀,코코넛밀크,0.0,0.0,0.0,0.199891,0.0,2.0,-1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,민트,0.0,0.0,0.0,0.208594,1.0,2.0,-1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,1
당귀,팔각,0.0,0.0,0.0,0.16195,0.0,0.0,1.0,1.0,0.4,1,1,1,1,1,1,0,0,0,1,1,0
당귀,토마토,0.0,0.0,0.0,0.0,0.125,3.0,-2.0,0.333333,0.2,0,0,1,1,1,1,0,0,0,0,0,0
당귀,돼지고기,0.0,0.0,0.0,0.0648,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,호두,0.0,0.0,0.0,0.09832,0.0,0.0,1.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
당귀,월계수,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,1,0
당귀,배,0.693147,0.023256,1.87413,0.160015,0.0,2.0,-1.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,1,0,1
당귀,딜,0.0,0.0,0.0,0.096671,0.066667,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,타임,0.0,0.0,0.0,0.14942,0.0625,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,1,0
당귀,커민,0.0,0.0,0.0,0.15159,0.055556,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,라임,0.0,0.0,0.0,0.135855,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,밀가루,1.386294,0.166667,0.872682,0.041845,0.0,2.0,-1.0,0.5,0.5,1,1,1,1,1,1,0,0,0,0,0,0
당귀,아몬드,0.0,0.0,0.0,0.153316,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,1
당귀,참기름,0.0,0.0,0.0,0.120823,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,파슬리,0.0,0.0,0.0,0.161836,0.333333,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,오레가노,0.0,0.0,0.0,0.162729,0.0,2.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,블랙커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,회향,0.0,0.0,0.0,0.160955,0.0,0.0,1.0,0.5,0.166667,0,1,1,1,1,1,0,0,0,1,1,1
당귀,올스파이스,0.693147,0.026316,0.370053,0.162982,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
당귀,차,0.0,0.0,0.0,0.07636,0.5,3.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,강황,0.0,0.0,0.0,0.157107,0.0,3.0,-2.0,0.333333,0.5,1,1,1,1,1,1,0,0,0,0,1,0
당귀,버섯,0.0,0.0,0.0,0.0929,0.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
당귀,초콜릿,0.0,0.0,0.0,0.07531,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,1
당귀,식초,0.0,0.0,0.0,0.092816,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,계란,0.0,0.0,0.0,0.236744,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
당귀,건포도,0.0,0.0,0.0,0.053369,0.0,1.0,0.0,0.333333,0.2,0,1,1,1,1,1,0,0,0,0,0,0
당귀,식용유,0.0,0.0,0.0,0.245193,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,바나나,0.0,0.0,0.0,0.114154,0.0,3.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,코코넛,0.0,0.0,0.0,0.141165,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,살구,0.0,0.0,0.0,0.146278,0.1,0.0,1.0,0.333333,0.25,0,1,1,1,1,1,0,0,0,0,0,0
당귀,마조람,0.0,0.0,0.0,0.134653,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,딸기,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.333333,0.0,0,0,1,1,0,1,0,0,1,0,0,1
당귀,양고기,0.0,0.0,0.0,0.072285,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,표고버섯,0.0,0.0,0.0,0.173786,0.0,1.0,0.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
당귀,소금후추,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,쌀,0.693147,0.022222,1.363305,0.102312,0.0,1.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
당귀,망고,0.0,0.0,0.0,0.13792,0.25,3.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,구아바,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
당귀,소고기,0.0,0.0,0.0,0.12725,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,파인애플,0.0,0.0,0.0,0.13095,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,메이플시럽,0.0,0.0,0.0,0.2491,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,고구마,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
당귀,요거트,0.693147,0.021739,2.056452,0.095822,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,닭육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,감자,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
당귀,된장,0.0,0.0,0.0,0.117608,0.0,2.0,-1.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,0,0
당귀,만다린오렌지,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
당귀,녹차,0.0,0.0,0.0,0.097873,0.0,3.0,-2.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,1,0,0
당귀,구기자,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0,0,1,1,1,1,0,0,0,0,0,0
당귀,깨,0.0,0.0,0.0,0.187218,0.0,1.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
당귀,새우,0.0,0.0,0.0,0.059902,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,우유,1.791759,0.333333,1.691809,0.033605,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,크림,0.693147,0.021277,0.333685,0.046731,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,소금,0.0,0.0,0.0,0.07455,0.0,3.0,-2.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
당귀,무,0.0,0.0,0.0,0.0,0.0,1.5,-0.5,1.0,0.166667,0,0,1,1,1,1,0,0,0,0,0,0
당귀,카이엔페퍼,0.0,0.0,0.0,0.198906,0.0,1.0,2.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
당귀,오이,0.0,0.0,0.0,0.147721,0.0,2.0,-1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
당귀,레몬그라스,0.0,0.0,0.0,0.146661,0.0,0.0,1.0,0.5,0.0,1,1,1,1,1,1,0,0,0,0,0,0
당귀,아보카도,0.0,0.0,0.0,0.113318,0.0,1.0,0.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,귀리,0.0,0.0,0.0,0.126142,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
당귀,아티초크,0.0,0.0,0.0,0.179224,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
당귀,히솝오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,세이지,0.0,0.0,0.0,0.170854,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,계화,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0,0,1,1,1,1,0,0,0,0,0,0
당귀,렌틸콩,0.0,0.0,0.0,0.148554,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
당귀,대추,0.0,0.0,0.0,0.174364,0.0,0.0,1.0,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,0
당귀,커피,0.0,0.0,0.0,0.064508,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
당귀,화자오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,시금치,0.0,0.0,0.0,0.137828,0.0,1.0,0.0,0.5,0.166667,1,1,1,1,1,1,0,0,0,0,0,0
당귀,베이킹소다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,베이킹파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,다시,0.0,0.0,0.0,0.194517,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,연근,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
당귀,미림,0.0,0.0,0.0,0.15242,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,두부,0.0,0.0,0.0,0.082429,0.0,2.0,-1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
당귀,사케,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,화이트와인,0.0,0.0,0.0,0.061907,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,옥수수,0.0,0.0,0.0,0.160266,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
당귀,대추야자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,파파야,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
당귀,무화과,0.0,0.0,0.0,0.166686,0.0,2.0,-1.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
당귀,포도,0.0,0.0,0.0,0.160429,0.0,1.0,0.0,0.333333,0.2,0,1,1,1,1,1,0,0,0,0,0,0
당귀,파마산치즈,0.0,0.0,0.0,0.046831,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,피칸,0.0,0.0,0.0,0.122819,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
당귀,호박,0.0,0.0,0.0,0.190248,0.0,1.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
당귀,페타치즈,0.0,0.0,0.0,0.076854,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,수박,0.0,0.0,0.0,0.163149,0.0,3.0,-2.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,0,0
당귀,베이컨,0.0,0.0,0.0,0.154141,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,콜리플라워,0.0,0.0,0.0,0.138704,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,감초,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0,0,1,1,1,1,0,0,0,0,0,0
당귀,피스타치오,0.0,0.0,0.0,0.184001,0.0,0.0,1.0,0.333333,0.25,0,1,1,1,1,1,0,0,0,0,0,0
당귀,찹쌀,0.0,0.0,0.0,0.157966,0.0,0.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
당귀,계란노른자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,오렌지주스,0.0,0.0,0.0,0.193299,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,피망,0.0,0.0,0.0,0.151292,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,체리모야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,레드커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,엘더베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,보리,0.0,0.0,0.0,0.11798,0.0,2.0,-1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
당귀,빵,0.0,0.0,0.0,0.128921,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
당귀,러비지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,패션프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,메밀,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.333333,0.2,0,0,1,1,1,1,0,0,0,0,0,0
당귀,아주완씨앗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,자몽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
당귀,크랜베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
당귀,용안육,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
